unique_key,created_date,agency,agency_name,complaint_type,descriptor,status,borough,location_type,closed_date
65944902,2025-08-25T17:24:38.000,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,In Progress,MANHATTAN,Restaurant/Bar/Deli/Bakery,
65945930,2025-08-25T17:24:27.000,DOT,Department of Transportation,Street Condition,Pothole,Open,QUEENS,,
65946434,2025-08-25T17:24:27.000,DSNY,Department of Sanitation,Dead Animal,Rat or Mouse,In Progress,QUEENS,Sidewalk,
65953168,2025-08-25T17:24:19.000,DOT,Department of Transportation,Street Condition,Cave-in,In Progress,STATEN ISLAND,Street,
65944999,2025-08-25T17:23:51.000,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Pet/Animal,In Progress,MANHATTAN,Restaurant/Bar/Deli/Bakery,
65947300,2025-08-25T17:23:51.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,In Progress,BRONX,Park,
65948905,2025-08-25T17:23:33.000,DSNY,Department of Sanitation,Residential Disposal Complaint,Waste Not Separated,In Progress,BROOKLYN,Street,
65946659,2025-08-25T17:23:23.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Open,BROOKLYN,Mixed Use,
65946102,2025-08-25T17:23:05.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,In Progress,BROOKLYN,3+ Family Apt. Building,
65945673,2025-08-25T17:23:00.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,Open,MANHATTAN,,2025-08-25T17:23:00.000
65948313,2025-08-25T17:22:53.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Closed,QUEENS,Street/Sidewalk,2025-08-25T18:46:47.000
65947056,2025-08-25T17:22:48.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Closed,BROOKLYN,Street/Sidewalk,2025-08-25T18:17:05.000
65946787,2025-08-25T17:22:46.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Closed,BROOKLYN,Street/Sidewalk,2025-08-25T18:27:15.000
65952605,2025-08-25T17:22:43.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Closed,BROOKLYN,Street/Sidewalk,2025-08-25T18:26:12.000
65944733,2025-08-25T17:22:20.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Closed,BRONX,Street/Sidewalk,2025-08-25T20:50:58.000
65949739,2025-08-25T17:22:20.000,DOT,Department of Transportation,Street Sign - Missing,"No Parking, Standing, Stopping",In Progress,BRONX,Street,
65952387,2025-08-25T17:22:15.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Closed,QUEENS,Street/Sidewalk,2025-08-25T17:44:17.000
65951874,2025-08-25T17:22:04.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Car Service Company Complaint,In Progress,QUEENS,Street,
65950026,2025-08-25T17:22:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),Open,QUEENS,,
65949449,2025-08-25T17:22:00.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Closed,QUEENS,Street/Sidewalk,2025-08-25T17:58:39.000
65952754,2025-08-25T17:21:57.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,MANHATTAN,Residential Building/House,2025-08-25T20:56:14.000
65949450,2025-08-25T17:21:55.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Closed,QUEENS,Street/Sidewalk,2025-08-25T17:59:07.000
65948353,2025-08-25T17:21:50.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Closed,QUEENS,Street/Sidewalk,2025-08-25T17:58:54.000
65947728,2025-08-25T17:21:29.000,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,Closed,QUEENS,Street/Sidewalk,2025-08-25T18:00:23.000
65946068,2025-08-25T17:21:20.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,In Progress,BROOKLYN,Street,
65951836,2025-08-25T17:21:16.000,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint - Passenger,In Progress,QUEENS,Street,
65947284,2025-08-25T17:21:08.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,In Progress,BROOKLYN,3+ Family Mixed Use Building,
65945818,2025-08-25T17:21:03.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Closed,BROOKLYN,Residential Building/House,2025-08-25T19:05:02.000
65951557,2025-08-25T17:20:54.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,BROOKLYN,Residential Building/House,2025-08-25T18:26:58.000
65951940,2025-08-25T17:20:44.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),In Progress,MANHATTAN,Street/Sidewalk,
65947581,2025-08-25T17:20:32.000,DSNY,Department of Sanitation,Residential Disposal Complaint,Trash or Recycling Not Secure,In Progress,BRONX,Sidewalk,
65952439,2025-08-25T17:20:32.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Closed,BROOKLYN,Street/Sidewalk,2025-08-25T18:08:52.000
65951411,2025-08-25T17:20:28.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Closed,BROOKLYN,Street/Sidewalk,2025-08-25T18:30:29.000
65952017,2025-08-25T17:20:21.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,In Progress,MANHATTAN,Street,
65948482,2025-08-25T17:20:17.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Blocking Street,In Progress,BROOKLYN,Street,
65950710,2025-08-25T17:20:14.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,In Progress,BROOKLYN,Commercial Building,
65949122,2025-08-25T17:20:10.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Closed,MANHATTAN,Street/Sidewalk,2025-08-25T17:51:35.000
65948737,2025-08-25T17:19:53.000,DSNY,Department of Sanitation,Dirty Condition,Trash,In Progress,BROOKLYN,Sidewalk,
65951676,2025-08-25T17:19:37.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Closed,MANHATTAN,Street/Sidewalk,2025-08-25T17:57:50.000
65949211,2025-08-25T17:19:25.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Closed,QUEENS,Street/Sidewalk,2025-08-25T17:42:11.000
65950159,2025-08-25T17:19:15.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Closed,QUEENS,Street/Sidewalk,2025-08-25T21:43:11.000
65946250,2025-08-25T17:19:07.000,DOT,Department of Transportation,Street Condition,Failed Street Repair,In Progress,QUEENS,Street,
65948130,2025-08-25T17:19:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,Open,BROOKLYN,,
65948686,2025-08-25T17:18:59.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,In Progress,MANHATTAN,Street,
65947906,2025-08-25T17:18:57.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Closed,QUEENS,Street/Sidewalk,2025-08-25T17:20:24.000
65950175,2025-08-25T17:18:49.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Closed,BROOKLYN,Street/Sidewalk,2025-08-25T18:00:55.000
65950846,2025-08-25T17:18:45.000,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Violation,In Progress,QUEENS,Sidewalk,
65951060,2025-08-25T17:18:35.000,DSNY,Department of Sanitation,Dead Animal,Cat,In Progress,BROOKLYN,Street,
65952880,2025-08-25T17:18:17.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Closed,MANHATTAN,Street/Sidewalk,2025-08-25T18:01:47.000
65946236,2025-08-25T17:18:06.000,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Violation,In Progress,STATEN ISLAND,Sidewalk,
65945825,2025-08-25T17:17:58.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Closed,QUEENS,Residential Building/House,2025-08-25T18:24:52.000
65949584,2025-08-25T17:17:58.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,In Progress,QUEENS,3+ Family Apt. Building,
65951894,2025-08-25T17:17:55.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,In Progress,QUEENS,Street/Sidewalk,
65951491,2025-08-25T17:17:09.000,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Closed,BRONX,Store/Commercial,2025-08-25T18:10:05.000
65947902,2025-08-25T17:16:59.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Closed,BROOKLYN,Street/Sidewalk,2025-08-25T18:01:23.000
65948233,2025-08-25T17:16:53.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,BROOKLYN,Residential Building/House,2025-08-25T18:02:14.000
65949690,2025-08-25T17:16:44.000,EDC,Economic Development Corporation,Noise - Helicopter,Other,In Progress,QUEENS,Above Address,
65950636,2025-08-25T17:16:20.000,NYPD,New York City Police Department,Animal-Abuse,Other (complaint details),Closed,BRONX,Residential Building/House,2025-08-25T21:31:15.000
65952051,2025-08-25T17:16:16.000,NYPD,New York City Police Department,Encampment,N/A,Closed,MANHATTAN,Park/Playground,2025-08-25T17:20:11.000
65945561,2025-08-25T17:16:05.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Closed,MANHATTAN,Street/Sidewalk,2025-08-25T20:12:25.000
65946611,2025-08-25T17:16:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),Open,BRONX,,
65950027,2025-08-25T17:16:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),Open,BROOKLYN,,
65945546,2025-08-25T17:15:56.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Closed,BRONX,Street/Sidewalk,2025-08-25T20:54:07.000
65948195,2025-08-25T17:15:45.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,BROOKLYN,Residential Building/House,2025-08-25T18:17:36.000
65952706,2025-08-25T17:15:16.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Closed,BROOKLYN,Residential Building/House,2025-08-25T23:05:19.000
65951728,2025-08-25T17:14:48.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Closed,QUEENS,Street/Sidewalk,2025-08-25T18:21:04.000
65952186,2025-08-25T17:14:30.000,DSNY,Department of Sanitation,Residential Disposal Complaint,Trash or Recycling Not Secure,In Progress,MANHATTAN,Street,
65945061,2025-08-25T17:14:20.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,In Progress,QUEENS,Street/Sidewalk,
65945586,2025-08-25T17:14:02.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Closed,BRONX,Street/Sidewalk,2025-08-25T20:57:03.000
65952007,2025-08-25T17:14:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Closed,BRONX,Street,2025-08-25T23:03:00.000
65950282,2025-08-25T17:13:59.000,DOB,Department of Buildings,General Construction/Plumbing,Fence - None/Inadequate,Open,BROOKLYN,,2025-08-25T17:13:59.000
65948024,2025-08-25T17:13:58.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,Open,BROOKLYN,,2025-08-25T17:13:58.000
65949072,2025-08-25T17:13:54.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Closed,BROOKLYN,Street/Sidewalk,2025-08-25T20:38:49.000
65951333,2025-08-25T17:13:50.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Closed,QUEENS,Street/Sidewalk,2025-08-25T17:54:13.000
65947149,2025-08-25T17:13:25.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Closed,BROOKLYN,Street/Sidewalk,2025-08-25T20:27:34.000
65947507,2025-08-25T17:13:21.000,DHS,Department of Homeless Services,Homeless Person Assistance,Chronic,Assigned,BROOKLYN,Other,
65945369,2025-08-25T17:13:15.000,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,In Progress,BROOKLYN,Sidewalk,
65947112,2025-08-25T17:13:09.000,DOT,Department of Transportation,Street Condition,Pothole,Open,BROOKLYN,,
65944750,2025-08-25T17:13:06.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Closed,MANHATTAN,Street/Sidewalk,2025-08-25T17:33:19.000
65948749,2025-08-25T17:13:06.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,In Progress,QUEENS,Sidewalk,
65950158,2025-08-25T17:12:54.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Closed,BROOKLYN,Street/Sidewalk,2025-08-25T19:04:55.000
65950476,2025-08-25T17:12:16.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Closed,MANHATTAN,Street/Sidewalk,2025-08-25T18:05:57.000
65945551,2025-08-25T17:11:55.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Closed,QUEENS,Street/Sidewalk,2025-08-25T17:12:25.000
65948312,2025-08-25T17:11:54.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Closed,STATEN ISLAND,Residential Building/House,2025-08-25T17:40:08.000
65951010,2025-08-25T17:11:49.000,DSNY,Department of Sanitation,Dead Animal,Dog,In Progress,BROOKLYN,Sidewalk,
65945098,2025-08-25T17:11:36.000,DOT,Department of Transportation,Street Sign - Damaged,Other/Unknown,In Progress,BROOKLYN,Street,
65947740,2025-08-25T17:11:32.000,DOHMH,Department of Health and Mental Hygiene,Smoking or Vaping,Allowed in Smoke Free Area,In Progress,BROOKLYN,Restaurant/Bar/Deli/Bakery,
65948109,2025-08-25T17:11:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,Open,STATEN ISLAND,,
65945619,2025-08-25T17:10:55.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Closed,BRONX,Street/Sidewalk,2025-08-25T19:53:08.000
65947115,2025-08-25T17:10:47.000,DOT,Department of Transportation,Street Condition,Pothole,Pending,QUEENS,,
65944629,2025-08-25T17:10:29.000,NYPD,New York City Police Department,Noise - House of Worship,Loud Talking,Closed,QUEENS,House of Worship,2025-08-25T17:21:02.000
65951538,2025-08-25T17:10:20.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,QUEENS,Residential Building/House,2025-08-25T17:20:08.000
65947531,2025-08-25T17:10:18.000,DSNY,Department of Sanitation,Dirty Condition,Trash,In Progress,BRONX,Sidewalk,
65953279,2025-08-25T17:10:06.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,In Progress,BROOKLYN,Sidewalk,
65947129,2025-08-25T17:10:06.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Closed,QUEENS,Street/Sidewalk,2025-08-25T17:19:50.000
65948721,2025-08-25T17:10:03.000,DHS,Department of Homeless Services,Homeless Person Assistance,Chronic,Assigned,MANHATTAN,Residential Building/House,
65947782,2025-08-25T17:10:00.000,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),Open,QUEENS,,
65949692,2025-08-25T17:09:47.000,EDC,Economic Development Corporation,Noise - Helicopter,Other,In Progress,MANHATTAN,Above Address,
65946506,2025-08-25T17:09:38.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Shipping Company,In Progress,BRONX,Business,
65947396,2025-08-25T17:09:31.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),In Progress,BRONX,Residential Building/House,
65949583,2025-08-25T17:09:22.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,In Progress,BRONX,1-2 Family Dwelling,
65950218,2025-08-25T17:09:05.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Closed,QUEENS,Street/Sidewalk,2025-08-25T17:54:58.000
65950205,2025-08-25T17:09:00.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Closed,QUEENS,Street/Sidewalk,2025-08-25T17:23:47.000
65946344,2025-08-25T17:08:56.000,DSNY,Department of Sanitation,Dirty Condition,Trash,In Progress,BROOKLYN,Sidewalk,
65951990,2025-08-25T17:08:33.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Phone/Cable Lines,In Progress,QUEENS,Street,
65952071,2025-08-25T17:08:16.000,DSNY,Department of Sanitation,Dirty Condition,Trash,In Progress,QUEENS,Sidewalk,
65949827,2025-08-25T17:08:14.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Street Fair Vendor,In Progress,BROOKLYN,Business,
65951393,2025-08-25T17:07:56.000,DOB,Department of Buildings,General Construction/Plumbing,Fence - None/Inadequate,Open,BROOKLYN,,2025-08-25T17:07:56.000
65951661,2025-08-25T17:07:32.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Closed,QUEENS,Street/Sidewalk,2025-08-25T17:20:27.000
65950398,2025-08-25T17:07:15.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Closed,BROOKLYN,Residential Building/House,2025-08-25T17:17:05.000
65953364,2025-08-25T17:07:15.000,DSNY,Department of Sanitation,Dead Animal,Rat or Mouse,In Progress,QUEENS,Sidewalk,
65947856,2025-08-25T17:07:11.000,NYPD,New York City Police Department,Traffic,Chronic Speeding,Closed,QUEENS,Street/Sidewalk,2025-08-25T17:20:45.000
65953365,2025-08-25T17:07:01.000,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,In Progress,BROOKLYN,Sidewalk,
65946345,2025-08-25T17:06:21.000,DSNY,Department of Sanitation,Dirty Condition,Trash,In Progress,QUEENS,Sidewalk,
65952844,2025-08-25T17:06:17.000,DOT,Department of Transportation,Street Condition,Pothole,Open,BRONX,,
65951257,2025-08-25T17:06:08.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Closed,BRONX,Street/Sidewalk,2025-08-25T20:54:46.000
65950952,2025-08-25T17:05:36.000,DHS,Department of Homeless Services,Homeless Person Assistance,Chronic,Closed,BROOKLYN,Subway,2025-08-25T17:59:07.000
65952145,2025-08-25T17:05:18.000,DSNY,Department of Sanitation,Illegal Posting,Poster or Sign,In Progress,BROOKLYN,Sidewalk,
65950491,2025-08-25T17:05:12.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Closed,BRONX,Street/Sidewalk,2025-08-25T20:46:11.000
65950712,2025-08-25T17:05:06.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,In Progress,BRONX,1-2 Family Dwelling,
65948717,2025-08-25T17:05:06.000,DHS,Department of Homeless Services,Homeless Person Assistance,Chronic,Closed,MANHATTAN,Other,2025-08-26T01:39:50.000
65946372,2025-08-25T17:05:01.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,In Progress,BRONX,Street,
65944760,2025-08-25T17:04:26.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Closed,QUEENS,Street/Sidewalk,2025-08-25T17:24:19.000
65952469,2025-08-25T17:04:21.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Closed,QUEENS,Street/Sidewalk,2025-08-25T17:15:18.000
