unique_key,created_date,agency,agency_name,complaint_type,descriptor,status,borough,location_type,closed_date,year_month,date,year_month_str,quarter,year,month,day_of_week,hour,workload_flag,utilization_rate
65938094,2025-08-24 11:28:43,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Closed,QUEENS,Street/Sidewalk,2025-08-24 12:42:46,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65944023,2025-08-24 11:28:37,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,Closed,MANHATTAN,Street/Sidewalk,2025-08-24 11:54:30,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.077
65937916,2025-08-24 11:28:36,DSNY,Department of Sanitation,Vendor Enforcement,Non-Food Vendor,Closed,MANHATTAN,Street,2025-08-24 11:35:08,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.3672
65939923,2025-08-24 11:28:24,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,In Progress,QUEENS,Sidewalk,,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.3672
65943366,2025-08-24 11:28:19,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Closed,BROOKLYN,Street/Sidewalk,2025-08-24 13:19:46,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65941009,2025-08-24 11:28:11,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper,In Progress,BROOKLYN,Street,,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.3672
65941343,2025-08-24 11:28:09,NYPD,New York City Police Department,Blocked Driveway,No Access,Closed,QUEENS,Street/Sidewalk,2025-08-24 11:48:40,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65943464,2025-08-24 11:28:00,DOT,Department of Transportation,Traffic Signal Condition,Pedestrian Signal,Closed,MANHATTAN,,2025-08-24 12:50:00,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.2094
65938232,2025-08-24 11:27:23,NYPD,New York City Police Department,Blocked Driveway,No Access,Closed,BRONX,Street/Sidewalk,2025-08-24 17:02:43,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65940038,2025-08-24 11:27:22,DSNY,Department of Sanitation,Dumpster Complaint,Overflowing dumpster,Closed,BROOKLYN,Sidewalk,2025-08-25 06:08:20,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.3672
65943060,2025-08-24 11:27:08,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,Closed,BRONX,Residential Building/House,2025-08-24 17:54:01,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.077
65940408,2025-08-24 11:27:05,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Closed,QUEENS,Residential Building/House,2025-08-24 12:14:44,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65940437,2025-08-24 11:27:04,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Closed,BRONX,Residential Building/House,2025-08-24 13:31:09,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65940772,2025-08-24 11:27:03,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Closed,QUEENS,Street/Sidewalk,2025-08-24 12:44:47,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65937235,2025-08-24 11:27:00,DOT,Department of Transportation,Traffic Signal Condition,Controller,Closed,BROOKLYN,,2025-08-24 11:29:00,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.2094
65942349,2025-08-24 11:26:54,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Closed,MANHATTAN,Street/Sidewalk,2025-08-24 12:32:57,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65938054,2025-08-24 11:26:54,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Closed,BROOKLYN,Street/Sidewalk,2025-08-24 11:36:34,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65938098,2025-08-24 11:26:49,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Closed,BROOKLYN,Street/Sidewalk,2025-08-24 11:54:20,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65939988,2025-08-24 11:26:41,DSNY,Department of Sanitation,Dead Animal,Cat,Closed,BROOKLYN,Street,2025-08-25 12:20:27,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.3672
65942262,2025-08-24 11:26:28,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Closed,BRONX,Street/Sidewalk,2025-08-24 18:20:41,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65940224,2025-08-24 11:26:20,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Closed,BROOKLYN,Street/Sidewalk,2025-08-24 11:37:09,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65942426,2025-08-24 11:26:13,NYPD,New York City Police Department,Blocked Driveway,No Access,Closed,BROOKLYN,Street/Sidewalk,2025-08-24 12:02:42,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65937919,2025-08-24 11:26:04,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Closed,MANHATTAN,Street,2025-08-24 11:35:10,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.3672
65943473,2025-08-24 11:26:00,DOT,Department of Transportation,Street Light Condition,Lamppost Wire Exposed,Open,MANHATTAN,,,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.2094
65944098,2025-08-24 11:25:57,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,In Progress,MANHATTAN,Street,,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.3672
65936073,2025-08-24 11:25:56,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Closed,STATEN ISLAND,Street/Sidewalk,2025-08-24 14:52:32,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65940157,2025-08-24 11:25:35,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Closed,QUEENS,Street/Sidewalk,2025-08-24 13:27:07,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65936877,2025-08-24 11:25:29,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Closed,QUEENS,Street/Sidewalk,2025-08-24 11:58:41,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65937980,2025-08-24 11:25:22,DSNY,Department of Sanitation,Dumpster Complaint,Small uncovered dumpster,In Progress,BROOKLYN,Sidewalk,,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.3672
65947477,2025-08-24 11:25:00,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Open,QUEENS,Street,,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.3672
65943255,2025-08-24 11:25:00,DEP,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),Open,QUEENS,,,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.2404
65940094,2025-08-24 11:25:00,DEP,Department of Environmental Protection,Sewer,Sewer Odor (SA2),Closed,QUEENS,,2025-08-24 14:20:00,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.2404
65939971,2025-08-24 11:24:29,DSNY,Department of Sanitation,Obstruction,Cone,Closed,BRONX,Street,2025-08-25 12:57:52,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.3672
65937851,2025-08-24 11:24:21,DSNY,Department of Sanitation,Dirty Condition,Trash,Closed,BROOKLYN,Sidewalk,2025-08-25 12:45:23,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.3672
65942653,2025-08-24 11:23:47,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,MANHATTAN,Residential Building/House,2025-08-24 12:19:24,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65940165,2025-08-24 11:23:46,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Closed,QUEENS,Street/Sidewalk,2025-08-24 17:21:21,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65941847,2025-08-24 11:23:41,NYPD,New York City Police Department,Animal-Abuse,Chained,Closed,BRONX,Residential Building/House,2025-08-24 14:23:55,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65936970,2025-08-24 11:23:40,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,Closed,QUEENS,Street/Sidewalk,2025-08-24 11:49:41,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65943905,2025-08-24 11:23:38,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,In Progress,BROOKLYN,3+ Family Apt. Building,,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.1148
65938697,2025-08-24 11:23:25,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Closed,BROOKLYN,Street/Sidewalk,2025-08-24 16:18:37,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65936636,2025-08-24 11:23:11,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,In Progress,QUEENS,Street,,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.1582
65938153,2025-08-24 11:23:08,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Closed,QUEENS,Street/Sidewalk,2025-08-24 11:50:28,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65939276,2025-08-24 11:23:01,NYPD,New York City Police Department,Blocked Driveway,No Access,Closed,BROOKLYN,Street/Sidewalk,2025-08-24 13:25:47,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65937128,2025-08-24 11:22:30,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Closed,BROOKLYN,Street/Sidewalk,2025-08-24 12:51:14,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65939742,2025-08-24 11:22:22,DPR,Department of Parks and Recreation,Damaged Tree,Tree Alive - in Poor Condition,In Progress,BROOKLYN,Street,,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.1582
65939290,2025-08-24 11:22:15,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Closed,QUEENS,Street/Sidewalk,2025-08-24 11:46:03,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65942486,2025-08-24 11:22:06,NYPD,New York City Police Department,Panhandling,,Closed,MANHATTAN,Street/Sidewalk,2025-08-24 13:03:06,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65938508,2025-08-24 11:22:04,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Closed,BRONX,Street/Sidewalk,2025-08-24 11:41:12,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65943346,2025-08-24 11:21:54,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Closed,QUEENS,Street/Sidewalk,2025-08-24 11:58:16,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65942121,2025-08-24 11:21:53,DSNY,Department of Sanitation,Dead Animal,Raccoon,In Progress,BROOKLYN,Street,,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.3672
65944102,2025-08-24 11:21:33,DSNY,Department of Sanitation,Missed Collection,Bulky Trash,Closed,STATEN ISLAND,Street,2025-08-25 12:55:44,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.3672
65943410,2025-08-24 11:21:21,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Closed,QUEENS,Street/Sidewalk,2025-08-24 11:59:51,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65943039,2025-08-24 11:21:07,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,In Progress,BRONX,Sidewalk,,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.2094
65939098,2025-08-24 11:20:59,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Closed,BROOKLYN,Street/Sidewalk,2025-08-24 12:49:59,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65940307,2025-08-24 11:20:55,NYPD,New York City Police Department,Blocked Driveway,No Access,Closed,QUEENS,Street/Sidewalk,2025-08-24 11:43:10,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65940797,2025-08-24 11:20:49,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,Closed,QUEENS,Street,2025-08-25 08:49:43,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.1582
65943950,2025-08-24 11:20:47,EDC,Economic Development Corporation,Noise - Helicopter,Other,In Progress,QUEENS,Above Address,,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.032
65942039,2025-08-24 11:20:30,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,Closed,MANHATTAN,Street/Sidewalk,2025-08-24 23:31:36,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.077
65941250,2025-08-24 11:20:17,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Closed,BROOKLYN,Street/Sidewalk,2025-08-24 14:24:37,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65937839,2025-08-24 11:19:42,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,Closed,MANHATTAN,Park/Playground,2025-08-24 12:13:10,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.077
65936117,2025-08-24 11:19:27,NYPD,New York City Police Department,Blocked Driveway,No Access,Closed,QUEENS,Street/Sidewalk,2025-08-24 11:46:52,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65943421,2025-08-24 11:19:16,NYPD,New York City Police Department,Blocked Driveway,No Access,Closed,BRONX,Street/Sidewalk,2025-08-24 13:35:32,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65941146,2025-08-24 11:19:00,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),Open,BROOKLYN,,,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.2404
65939377,2025-08-24 11:18:53,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Closed,BRONX,Residential Building/House,2025-08-24 12:17:45,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65943419,2025-08-24 11:18:47,NYPD,New York City Police Department,Blocked Driveway,No Access,Closed,BROOKLYN,Street/Sidewalk,2025-08-24 12:23:57,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65943422,2025-08-24 11:18:40,NYPD,New York City Police Department,Blocked Driveway,No Access,Closed,BROOKLYN,Street/Sidewalk,2025-08-24 11:29:35,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65936644,2025-08-24 11:18:36,DPR,Department of Parks and Recreation,Damaged Tree,Tree Leaning/Uprooted,Closed,BRONX,Street,2025-08-25 13:25:28,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.1582
65942045,2025-08-24 11:18:25,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,Closed,BROOKLYN,Park/Playground,2025-08-25 06:30:49,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.077
65938190,2025-08-24 11:17:56,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Closed,MANHATTAN,Street/Sidewalk,2025-08-24 11:46:46,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65938103,2025-08-24 11:17:50,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Closed,QUEENS,Street/Sidewalk,2025-08-24 12:51:55,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65943549,2025-08-24 11:17:35,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Closed,BRONX,Residential Building/House,2025-08-24 12:18:34,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65941356,2025-08-24 11:17:24,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Closed,QUEENS,Street/Sidewalk,2025-08-24 11:38:26,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65941032,2025-08-24 11:17:17,DSNY,Department of Sanitation,Vendor Enforcement,Non-Food Vendor,Closed,MANHATTAN,Street,2025-08-24 11:35:09,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.3672
65942399,2025-08-24 11:17:08,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Closed,BRONX,Street/Sidewalk,2025-08-24 13:14:40,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65943906,2025-08-24 11:17:06,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,In Progress,BROOKLYN,Other (Explain Below),,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.1148
65936179,2025-08-24 11:17:00,DOT,Department of Transportation,Traffic Signal Condition,Controller,Closed,BROOKLYN,,2025-08-24 11:20:00,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.2094
65941018,2025-08-24 11:16:59,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Closed,MANHATTAN,Street/Sidewalk,2025-08-24 12:27:18,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65942857,2025-08-24 11:16:57,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Closed,STATEN ISLAND,Street/Sidewalk,2025-08-24 14:50:00,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65943123,2025-08-24 11:16:50,DSNY,Department of Sanitation,Missed Collection,Bulky Trash,Closed,QUEENS,Street,2025-08-25 06:45:40,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.3672
65940329,2025-08-24 11:16:45,NYPD,New York City Police Department,Drinking,In Public,Closed,BROOKLYN,Store/Commercial,2025-08-24 12:04:02,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65940830,2025-08-24 11:16:42,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint - Passenger,In Progress,QUEENS,Street,,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.0376
65936540,2025-08-24 11:16:38,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Closed,QUEENS,Street/Sidewalk,2025-08-24 19:48:22,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65940991,2025-08-24 11:16:38,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,In Progress,BROOKLYN,Sidewalk,,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.3672
65937667,2025-08-24 11:16:35,NYPD,New York City Police Department,Animal-Abuse,Chained,Closed,BRONX,Residential Building/House,2025-08-24 14:24:51,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65944120,2025-08-24 11:16:27,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Closed,QUEENS,Street/Sidewalk,2025-08-24 12:17:23,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65942473,2025-08-24 11:16:00,DOT,Department of Transportation,Traffic Signal Condition,Controller,Closed,BRONX,,2025-08-24 14:05:00,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.2094
65942945,2025-08-24 11:15:58,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,In Progress,STATEN ISLAND,Street,,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.1582
65944138,2025-08-24 11:15:47,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Closed,MANHATTAN,Street,2025-08-24 11:35:11,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.3672
65937563,2025-08-24 11:15:44,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Closed,MANHATTAN,Street/Sidewalk,2025-08-24 11:32:09,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65943136,2025-08-24 11:15:31,DSNY,Department of Sanitation,Missed Collection,Trash,Closed,BROOKLYN,Street,2025-08-25 09:14:25,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.3672
65940804,2025-08-24 11:15:01,DPR,Department of Parks and Recreation,Damaged Tree,Tree Alive - in Poor Condition,In Progress,QUEENS,Street,,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.1582
65937236,2025-08-24 11:15:00,DOT,Department of Transportation,Traffic Signal Condition,Controller,Closed,BROOKLYN,,2025-08-24 11:20:00,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.2094
65940786,2025-08-24 11:14:44,NYPD,New York City Police Department,Animal-Abuse,Neglected,Closed,QUEENS,Residential Building/House,2025-08-24 12:16:57,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65938040,2025-08-24 11:14:29,NYPD,New York City Police Department,Traffic,Chronic Speeding,Closed,QUEENS,Street/Sidewalk,2025-08-24 11:15:09,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65940310,2025-08-24 11:14:23,NYPD,New York City Police Department,Blocked Driveway,No Access,Closed,BROOKLYN,Street/Sidewalk,2025-08-24 13:38:27,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65937707,2025-08-24 11:14:22,DOHMH,Department of Health and Mental Hygiene,Standing Water,Swimming Pool Cover,In Progress,BROOKLYN,1-2 Family Dwelling,,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.1148
65941891,2025-08-24 11:14:21,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Rodents/Insects/Garbage,In Progress,MANHATTAN,Restaurant/Bar/Deli/Bakery,,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.1148
65943329,2025-08-24 11:14:12,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Closed,BROOKLYN,Street/Sidewalk,2025-08-24 11:45:50,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65942071,2025-08-24 11:14:10,DSNY,Department of Sanitation,Dirty Condition,Trash,Closed,BROOKLYN,Sidewalk,2025-08-25 12:54:42,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.3672
65938869,2025-08-24 11:14:08,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,Closed,MANHATTAN,Street/Sidewalk,2025-08-24 23:57:44,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.077
65949775,2025-08-24 11:14:00,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Closed,BROOKLYN,Street,2025-08-25 04:54:00,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.3672
65938271,2025-08-24 11:14:00,DOT,Department of Transportation,Traffic Signal Condition,Controller,Closed,QUEENS,,2025-08-24 12:20:00,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.2094
65941464,2025-08-24 11:13:56,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Closed,QUEENS,Residential Building/House,2025-08-24 12:14:17,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65936638,2025-08-24 11:13:54,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,In Progress,BROOKLYN,Street,,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.1582
65941365,2025-08-24 11:13:51,NYPD,New York City Police Department,Drinking,In Public,Closed,BROOKLYN,Store/Commercial,2025-08-24 12:03:37,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65941832,2025-08-24 11:13:47,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Closed,QUEENS,Street/Sidewalk,2025-08-24 14:46:46,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65938515,2025-08-24 11:13:33,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Closed,MANHATTAN,Street/Sidewalk,2025-08-24 11:58:11,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65937623,2025-08-24 11:13:29,NYPD,New York City Police Department,Drug Activity,Use Outside,Closed,QUEENS,Street/Sidewalk,2025-08-24 12:42:11,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65940126,2025-08-24 11:13:15,NYPD,New York City Police Department,Traffic,Chronic Speeding,Closed,QUEENS,Street/Sidewalk,2025-08-24 11:14:49,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65951991,2025-08-24 11:13:00,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Closed,BRONX,Street,2025-08-25 12:58:00,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.3672
65941130,2025-08-24 11:13:00,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),Open,STATEN ISLAND,,,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.2404
65937887,2025-08-24 11:12:17,DSNY,Department of Sanitation,Missed Collection,Trash,In Progress,BROOKLYN,Street,,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.3672
65938041,2025-08-24 11:11:59,NYPD,New York City Police Department,Traffic,Chronic Speeding,Closed,QUEENS,Street/Sidewalk,2025-08-24 11:14:30,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65936825,2025-08-24 11:11:50,DSNY,Department of Sanitation,Abandoned Bike,Chained to Public Property,In Progress,QUEENS,Street,,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.3672
65942559,2025-08-24 11:11:11,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Closed,BRONX,Residential Building/House,2025-08-24 14:37:47,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65940802,2025-08-24 11:11:04,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,In Progress,BROOKLYN,Street,,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.1582
65941362,2025-08-24 11:11:03,NYPD,New York City Police Department,Drinking,In Public,Closed,QUEENS,Residential Building/House,2025-08-24 11:53:32,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65942466,2025-08-24 11:11:00,DOT,Department of Transportation,Street Light Condition,Lamppost Wire Exposed,Open,MANHATTAN,,,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.2094
65941465,2025-08-24 11:10:56,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Closed,BROOKLYN,Residential Building/House,2025-08-24 11:41:16,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,True,2.6828
65936710,2025-08-24 11:10:53,EDC,Economic Development Corporation,Noise - Helicopter,Other,In Progress,MANHATTAN,Above Address,,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.032
65936719,2025-08-24 11:10:44,EDC,Economic Development Corporation,Noise - Helicopter,Other,In Progress,QUEENS,Above Address,,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.032
65943960,2025-08-24 11:10:25,EDC,Economic Development Corporation,Noise - Helicopter,Other,In Progress,QUEENS,Above Address,,2025-08,2025-08-24,2025-08,3,2025,8,Sunday,11,False,0.032
